DIA,GRUPO ETÁRIO,CASOS_CONFIRMADOS,OBITOS
11 DEZ 2021,80+,101.0,13.0
12 DEZ 2021,0-9,506.0,0.0
12 DEZ 2021,10-19,410.0,0.0
12 DEZ 2021,20-29,591.0,0.0
12 DEZ 2021,30-39,536.0,0.0
12 DEZ 2021,40-49,659.0,0.0
12 DEZ 2021,50-59,539.0,0.0
12 DEZ 2021,60-69,383.0,2.0
12 DEZ 2021,70-79,182.0,6.0
12 DEZ 2021,80+,70.0,5.0
13 DEZ 2021,0-9,338.0,0.0
13 DEZ 2021,10-19,237.0,0.0
13 DEZ 2021,20-29,327.0,0.0
13 DEZ 2021,30-39,324.0,0.0
13 DEZ 2021,40-49,380.0,1.0
13 DEZ 2021,50-59,323.0,0.0
13 DEZ 2021,60-69,221.0,4.0
13 DEZ 2021,70-79,108.0,5.0
13 DEZ 2021,80+,55.0,5.0
14 DEZ 2021,0-9,428.0,0.0
14 DEZ 2021,10-19,340.0,0.0
14 DEZ 2021,20-29,546.0,0.0
14 DEZ 2021,30-39,565.0,0.0
14 DEZ 2021,40-49,651.0,1.0
14 DEZ 2021,50-59,458.0,0.0
14 DEZ 2021,60-69,372.0,2.0
14 DEZ 2021,70-79,157.0,4.0
14 DEZ 2021,80+,65.0,7.0
15 DEZ 2021,0-9,740.0,0.0
15 DEZ 2021,10-19,622.0,1.0
15 DEZ 2021,20-29,887.0,0.0
15 DEZ 2021,30-39,910.0,0.0
15 DEZ 2021,40-49,1011.0,0.0
15 DEZ 2021,50-59,791.0,1.0
15 DEZ 2021,60-69,520.0,0.0
15 DEZ 2021,70-79,204.0,6.0
15 DEZ 2021,80+,107.0,3.0
16 DEZ 2021,0-9,639.0,0.0
16 DEZ 2021,10-19,596.0,0.0
16 DEZ 2021,20-29,867.0,0.0
16 DEZ 2021,30-39,810.0,1.0
16 DEZ 2021,40-49,813.0,0.0
16 DEZ 2021,50-59,657.0,1.0
16 DEZ 2021,60-69,460.0,1.0
16 DEZ 2021,70-79,203.0,2.0
16 DEZ 2021,80+,92.0,14.0
17 DEZ 2021,0-9,537.0,0.0
17 DEZ 2021,10-19,469.0,0.0
17 DEZ 2021,20-29,845.0,0.0
17 DEZ 2021,30-39,739.0,0.0
17 DEZ 2021,40-49,802.0,0.0
17 DEZ 2021,50-59,584.0,3.0
17 DEZ 2021,60-69,436.0,3.0
17 DEZ 2021,70-79,156.0,6.0
17 DEZ 2021,80+,73.0,12.0
18 DEZ 2021,0-9,577.0,0.0
18 DEZ 2021,10-19,584.0,0.0
18 DEZ 2021,20-29,936.0,0.0
18 DEZ 2021,30-39,840.0,0.0
18 DEZ 2021,40-49,858.0,0.0
18 DEZ 2021,50-59,607.0,1.0
18 DEZ 2021,60-69,377.0,2.0
18 DEZ 2021,70-79,175.0,5.0
18 DEZ 2021,80+,100.0,4.0
19 DEZ 2021,0-9,468.0,0.0
19 DEZ 2021,10-19,519.0,0.0
19 DEZ 2021,20-29,736.0,0.0
19 DEZ 2021,30-39,694.0,0.0
19 DEZ 2021,40-49,773.0,0.0
19 DEZ 2021,50-59,552.0,1.0
19 DEZ 2021,60-69,316.0,6.0
19 DEZ 2021,70-79,142.0,3.0
19 DEZ 2021,80+,65.0,15.0
20 DEZ 2021,0-9,334.0,0.0
20 DEZ 2021,10-19,317.0,0.0
20 DEZ 2021,20-29,519.0,0.0
20 DEZ 2021,30-39,454.0,0.0
20 DEZ 2021,40-49,468.0,1.0
20 DEZ 2021,50-59,370.0,0.0
20 DEZ 2021,60-69,169.0,1.0
20 DEZ 2021,70-79,76.0,5.0
20 DEZ 2021,80+,32.0,11.0
21 DEZ 2021,0-9,502.0,0.0
21 DEZ 2021,10-19,621.0,0.0
21 DEZ 2021,20-29,1163.0,0.0
21 DEZ 2021,30-39,991.0,0.0
21 DEZ 2021,40-49,1022.0,0.0
21 DEZ 2021,50-59,737.0,0.0
21 DEZ 2021,60-69,440.0,2.0
21 DEZ 2021,70-79,159.0,3.0
21 DEZ 2021,80+,89.0,11.0
22 DEZ 2021,0-9,762.0,0.0
22 DEZ 2021,10-19,1053.0,0.0
22 DEZ 2021,20-29,1900.0,0.0
22 DEZ 2021,30-39,1533.0,0.0
22 DEZ 2021,40-49,1597.0,0.0
22 DEZ 2021,50-59,1082.0,0.0
22 DEZ 2021,60-69,622.0,2.0
22 DEZ 2021,70-79,242.0,3.0
22 DEZ 2021,80+,128.0,6.0
23 DEZ 2021,0-9,876.0,0.0
23 DEZ 2021,10-19,1339.0,0.0
23 DEZ 2021,20-29,2355.0,0.0
23 DEZ 2021,30-39,1824.0,0.0
23 DEZ 2021,40-49,1842.0,0.0
23 DEZ 2021,50-59,1200.0,1.0
23 DEZ 2021,60-69,682.0,3.0
23 DEZ 2021,70-79,265.0,7.0
23 DEZ 2021,80+,147.0,6.0
24 DEZ 2021,0-9,969.0,0.0
24 DEZ 2021,10-19,1728.0,0.0
24 DEZ 2021,20-29,2955.0,0.0
24 DEZ 2021,30-39,2272.0,0.0
24 DEZ 2021,40-49,2246.0,1.0
24 DEZ 2021,50-59,1524.0,1.0
24 DEZ 2021,60-69,794.0,0.0
24 DEZ 2021,70-79,288.0,3.0
24 DEZ 2021,80+,145.0,6.0
25 DEZ 2021,0-9,741.0,0.0
25 DEZ 2021,10-19,1367.0,0.0
25 DEZ 2021,20-29,2200.0,0.0
25 DEZ 2021,30-39,1755.0,0.0
25 DEZ 2021,40-49,1742.0,0.0
25 DEZ 2021,50-59,1254.0,0.0
25 DEZ 2021,60-69,626.0,1.0
25 DEZ 2021,70-79,221.0,2.0
25 DEZ 2021,80+,103.0,7.0
26 DEZ 2021,0-9,285.0,0.0
26 DEZ 2021,10-19,442.0,0.0
26 DEZ 2021,20-29,848.0,0.0
26 DEZ 2021,30-39,648.0,0.0
26 DEZ 2021,40-49,636.0,0.0
26 DEZ 2021,50-59,466.0,0.0
26 DEZ 2021,60-69,237.0,1.0
26 DEZ 2021,70-79,90.0,4.0
26 DEZ 2021,80+,81.0,8.0
27 DEZ 2021,0-9,384.0,0.0
27 DEZ 2021,10-19,755.0,0.0
27 DEZ 2021,20-29,1457.0,0.0
27 DEZ 2021,30-39,1117.0,0.0
27 DEZ 2021,40-49,1184.0,0.0
27 DEZ 2021,50-59,762.0,1.0
27 DEZ 2021,60-69,420.0,2.0
27 DEZ 2021,70-79,142.0,4.0
27 DEZ 2021,80+,93.0,9.0
28 DEZ 2021,0-9,840.0,0.0
28 DEZ 2021,10-19,1872.0,0.0
28 DEZ 2021,20-29,3630.0,0.0
28 DEZ 2021,30-39,2927.0,0.0
28 DEZ 2021,40-49,3280.0,0.0
28 DEZ 2021,50-59,2532.0,1.0
28 DEZ 2021,60-69,1304.0,6.0
28 DEZ 2021,70-79,469.0,4.0
28 DEZ 2021,80+,252.0,8.0
29 DEZ 2021,0-9,1614.0,0.0
29 DEZ 2021,10-19,3161.0,0.0
29 DEZ 2021,20-29,5370.0,0.0
29 DEZ 2021,30-39,4570.0,0.0
29 DEZ 2021,40-49,5059.0,0.0
29 DEZ 2021,50-59,3784.0,0.0
29 DEZ 2021,60-69,1994.0,2.0
29 DEZ 2021,70-79,842.0,4.0
29 DEZ 2021,80+,439.0,6.0
30 DEZ 2021,0-9,1580.0,0.0
30 DEZ 2021,10-19,3352.0,0.0
30 DEZ 2021,20-29,5735.0,0.0
30 DEZ 2021,30-39,4759.0,0.0
30 DEZ 2021,40-49,5283.0,0.0
30 DEZ 2021,50-59,4222.0,2.0
30 DEZ 2021,60-69,2230.0,0.0
30 DEZ 2021,70-79,951.0,5.0
30 DEZ 2021,80+,506.0,9.0
31 DEZ 2021,0-9,1797.0,0.0
31 DEZ 2021,10-19,3606.0,0.0
31 DEZ 2021,20-29,6005.0,0.0
31 DEZ 2021,30-39,5272.0,0.0
31 DEZ 2021,40-49,5691.0,1.0
31 DEZ 2021,50-59,4340.0,0.0
31 DEZ 2021,60-69,2324.0,1.0
31 DEZ 2021,70-79,1130.0,6.0
31 DEZ 2021,80+,606.0,10.0
01 JAN 2022,0-9,1387.0,0.0
01 JAN 2022,10-19,2712.0,0.0
01 JAN 2022,20-29,4360.0,0.0
01 JAN 2022,30-39,3966.0,1.0
01 JAN 2022,40-49,4276.0,0.0
01 JAN 2022,50-59,3455.0,1.0
01 JAN 2022,60-69,1765.0,5.0
01 JAN 2022,70-79,830.0,7.0
01 JAN 2022,80+,486.0,7.0
02 JAN 2022,0-9,755.0,0.0
02 JAN 2022,10-19,1237.0,0.0
02 JAN 2022,20-29,2027.0,0.0
02 JAN 2022,30-39,1906.0,0.0
02 JAN 2022,40-49,2073.0,0.0
02 JAN 2022,50-59,1644.0,1.0
02 JAN 2022,60-69,844.0,0.0
02 JAN 2022,70-79,376.0,5.0
02 JAN 2022,80+,212.0,8.0
03 JAN 2022,0-9,674.0,0.0
03 JAN 2022,10-19,1073.0,0.0
03 JAN 2022,20-29,1954.0,0.0
03 JAN 2022,30-39,1876.0,0.0
03 JAN 2022,40-49,2012.0,0.0
03 JAN 2022,50-59,1611.0,0.0
03 JAN 2022,60-69,790.0,1.0
03 JAN 2022,70-79,315.0,3.0
03 JAN 2022,80+,208.0,6.0
04 JAN 2022,0-9,1225.0,0.0
04 JAN 2022,10-19,2626.0,0.0
04 JAN 2022,20-29,5012.0,0.0
04 JAN 2022,30-39,4367.0,0.0
04 JAN 2022,40-49,4978.0,0.0
04 JAN 2022,50-59,3980.0,2.0
04 JAN 2022,60-69,2120.0,1.0
04 JAN 2022,70-79,899.0,7.0
04 JAN 2022,80+,528.0,5.0
05 JAN 2022,0-9,2269.0,0.0
05 JAN 2022,10-19,4309.0,0.0
05 JAN 2022,20-29,7588.0,0.0
05 JAN 2022,30-39,6798.0,0.0
05 JAN 2022,40-49,7437.0,0.0
05 JAN 2022,50-59,5942.0,1.0
05 JAN 2022,60-69,3049.0,4.0
05 JAN 2022,70-79,1358.0,4.0
05 JAN 2022,80+,750.0,5.0
06 JAN 2022,0-9,2285.0,0.0
06 JAN 2022,10-19,4392.0,0.0
06 JAN 2022,20-29,7496.0,1.0
06 JAN 2022,30-39,6645.0,0.0
06 JAN 2022,40-49,7230.0,0.0
06 JAN 2022,50-59,5857.0,1.0
06 JAN 2022,60-69,2946.0,0.0
06 JAN 2022,70-79,1345.0,7.0
06 JAN 2022,80+,782.0,16.0
07 JAN 2022,0-9,2445.0,0.0
07 JAN 2022,10-19,4513.0,0.0
07 JAN 2022,20-29,7253.0,0.0
07 JAN 2022,30-39,6666.0,1.0
07 JAN 2022,40-49,7064.0,0.0
07 JAN 2022,50-59,5607.0,1.0
07 JAN 2022,60-69,2921.0,2.0
07 JAN 2022,70-79,1427.0,7.0
07 JAN 2022,80+,752.0,6.0
08 JAN 2022,0-9,2397.0,0.0
08 JAN 2022,10-19,4304.0,0.0
08 JAN 2022,20-29,6516.0,0.0
08 JAN 2022,30-39,5902.0,0.0
08 JAN 2022,40-49,6652.0,1.0
08 JAN 2022,50-59,5198.0,0.0
08 JAN 2022,60-69,2715.0,3.0
08 JAN 2022,70-79,1261.0,7.0
08 JAN 2022,80+,621.0,9.0
09 JAN 2022,0-9,2028.0,0.0
09 JAN 2022,10-19,3417.0,0.0
09 JAN 2022,20-29,4823.0,0.0
09 JAN 2022,30-39,4393.0,0.0
09 JAN 2022,40-49,4857.0,0.0
09 JAN 2022,50-59,3776.0,1.0
09 JAN 2022,60-69,1787.0,5.0
09 JAN 2022,70-79,823.0,6.0
09 JAN 2022,80+,472.0,10.0
10 JAN 2022,0-9,1660.0,0.0
10 JAN 2022,10-19,2381.0,0.0
10 JAN 2022,20-29,3397.0,0.0
10 JAN 2022,30-39,3430.0,0.0
10 JAN 2022,40-49,3840.0,0.0
10 JAN 2022,50-59,3018.0,1.0
10 JAN 2022,60-69,1413.0,0.0
10 JAN 2022,70-79,652.0,7.0
10 JAN 2022,80+,396.0,12.0
11 JAN 2022,0-9,2281.0,0.0
11 JAN 2022,10-19,3876.0,0.0
11 JAN 2022,20-29,5567.0,1.0
11 JAN 2022,30-39,5511.0,0.0
11 JAN 2022,40-49,6371.0,1.0
11 JAN 2022,50-59,5090.0,2.0
11 JAN 2022,60-69,2643.0,1.0
11 JAN 2022,70-79,1282.0,3.0
11 JAN 2022,80+,663.0,20.0
12 JAN 2022,0-9,3127.0,0.0
12 JAN 2022,10-19,4927.0,0.0
12 JAN 2022,20-29,6718.0,0.0
12 JAN 2022,30-39,6872.0,0.0
12 JAN 2022,40-49,7817.0,1.0
12 JAN 2022,50-59,6022.0,0.0
12 JAN 2022,60-69,2982.0,1.0
12 JAN 2022,70-79,1522.0,4.0
12 JAN 2022,80+,899.0,14.0
13 JAN 2022,0-9,3171.0,0.0
13 JAN 2022,10-19,4859.0,0.0
13 JAN 2022,20-29,6821.0,0.0
13 JAN 2022,30-39,6767.0,0.0
13 JAN 2022,40-49,7568.0,1.0
13 JAN 2022,50-59,5719.0,1.0
13 JAN 2022,60-69,2882.0,1.0
13 JAN 2022,70-79,1375.0,4.0
13 JAN 2022,80+,924.0,15.0
14 JAN 2022,0-9,3545.0,0.0
14 JAN 2022,10-19,5205.0,0.0
14 JAN 2022,20-29,6490.0,0.0
14 JAN 2022,30-39,6649.0,0.0
14 JAN 2022,40-49,7616.0,0.0
14 JAN 2022,50-59,5527.0,2.0
14 JAN 2022,60-69,2734.0,2.0
14 JAN 2022,70-79,1429.0,7.0
14 JAN 2022,80+,878.0,23.0
15 JAN 2022,0-9,4160.0,0.0
15 JAN 2022,10-19,5328.0,0.0
15 JAN 2022,20-29,5869.0,1.0
15 JAN 2022,30-39,5938.0,0.0
15 JAN 2022,40-49,6947.0,0.0
15 JAN 2022,50-59,5134.0,4.0
15 JAN 2022,60-69,2548.0,2.0
15 JAN 2022,70-79,1351.0,5.0
15 JAN 2022,80+,843.0,21.0
16 JAN 2022,0-9,4566.0,0.0
16 JAN 2022,10-19,4755.0,0.0
16 JAN 2022,20-29,4857.0,1.0
16 JAN 2022,30-39,5010.0,0.0
16 JAN 2022,40-49,5577.0,0.0
16 JAN 2022,50-59,3923.0,1.0
16 JAN 2022,60-69,1893.0,1.0
16 JAN 2022,70-79,987.0,7.0
16 JAN 2022,80+,673.0,23.0
17 JAN 2022,0-9,4105.0,0.0
17 JAN 2022,10-19,3228.0,0.0
17 JAN 2022,20-29,2971.0,1.0
17 JAN 2022,30-39,3300.0,0.0
17 JAN 2022,40-49,3849.0,1.0
17 JAN 2022,50-59,2390.0,2.0
17 JAN 2022,60-69,1104.0,5.0
17 JAN 2022,70-79,579.0,9.0
17 JAN 2022,80+,380.0,13.0
18 JAN 2022,0-9,7756.0,0.0
18 JAN 2022,10-19,6410.0,0.0
18 JAN 2022,20-29,5405.0,0.0
18 JAN 2022,30-39,6712.0,1.0
18 JAN 2022,40-49,7790.0,2.0
18 JAN 2022,50-59,4850.0,2.0
18 JAN 2022,60-69,2574.0,4.0
18 JAN 2022,70-79,1343.0,12.0
18 JAN 2022,80+,829.0,25.0
19 JAN 2022,0-9,9211.0,0.0
19 JAN 2022,10-19,8091.0,0.0
19 JAN 2022,20-29,6772.0,0.0
19 JAN 2022,30-39,8512.0,0.0
19 JAN 2022,40-49,9453.0,0.0
19 JAN 2022,50-59,5451.0,2.0
19 JAN 2022,60-69,2668.0,4.0
19 JAN 2022,70-79,1507.0,11.0
19 JAN 2022,80+,876.0,16.0
20 JAN 2022,0-9,9278.0,0.0
20 JAN 2022,10-19,8633.0,0.0
20 JAN 2022,20-29,7524.0,0.0
20 JAN 2022,30-39,9513.0,1.0
20 JAN 2022,40-49,10246.0,1.0
20 JAN 2022,50-59,5713.0,1.0
20 JAN 2022,60-69,2830.0,3.0
20 JAN 2022,70-79,1619.0,4.0
20 JAN 2022,80+,1025.0,24.0
21 JAN 2022,0-9,9884.0,0.0
21 JAN 2022,10-19,9302.0,0.0
21 JAN 2022,20-29,7558.0,0.0
21 JAN 2022,30-39,9896.0,0.0
21 JAN 2022,40-49,10851.0,0.0
21 JAN 2022,50-59,5612.0,2.0
21 JAN 2022,60-69,2867.0,8.0
21 JAN 2022,70-79,1568.0,7.0
21 JAN 2022,80+,962.0,32.0
22 JAN 2022,0-9,10052.0,0.0
22 JAN 2022,10-19,9330.0,0.0
22 JAN 2022,20-29,7540.0,0.0
22 JAN 2022,30-39,9614.0,0.0
22 JAN 2022,40-49,10581.0,1.0
22 JAN 2022,50-59,5497.0,2.0
22 JAN 2022,60-69,2935.0,3.0
22 JAN 2022,70-79,1569.0,6.0
22 JAN 2022,80+,957.0,31.0
23 JAN 2022,0-9,8502.0,0.0
23 JAN 2022,10-19,7455.0,0.0
23 JAN 2022,20-29,5664.0,0.0
23 JAN 2022,30-39,7495.0,0.0
23 JAN 2022,40-49,8540.0,0.0
23 JAN 2022,50-59,4169.0,0.0
23 JAN 2022,60-69,2050.0,2.0
23 JAN 2022,70-79,1008.0,9.0
23 JAN 2022,80+,673.0,19.0
24 JAN 2022,0-9,6738.0,0.0
24 JAN 2022,10-19,5238.0,0.0
24 JAN 2022,20-29,3839.0,0.0
24 JAN 2022,30-39,5514.0,0.0
24 JAN 2022,40-49,6175.0,0.0
24 JAN 2022,50-59,2789.0,3.0
24 JAN 2022,60-69,1340.0,4.0
24 JAN 2022,70-79,633.0,7.0
24 JAN 2022,80+,482.0,30.0
25 JAN 2022,0-9,10503.0,0.0
25 JAN 2022,10-19,9580.0,0.0
25 JAN 2022,20-29,6590.0,0.0
25 JAN 2022,30-39,9390.0,0.0
25 JAN 2022,40-49,10753.0,0.0
25 JAN 2022,50-59,5241.0,2.0
25 JAN 2022,60-69,2887.0,3.0
25 JAN 2022,70-79,1678.0,9.0
25 JAN 2022,80+,992.0,34.0
26 JAN 2022,0-9,11051.0,0.0
26 JAN 2022,10-19,11116.0,0.0
26 JAN 2022,20-29,7848.0,0.0
26 JAN 2022,30-39,11280.0,0.0
26 JAN 2022,40-49,12418.0,0.0
26 JAN 2022,50-59,5588.0,2.0
26 JAN 2022,60-69,3145.0,6.0
26 JAN 2022,70-79,1787.0,10.0
26 JAN 2022,80+,1304.0,24.0
27 JAN 2022,0-9,10156.0,0.0
27 JAN 2022,10-19,10853.0,0.0
27 JAN 2022,20-29,8671.0,0.0
27 JAN 2022,30-39,11279.0,1.0
27 JAN 2022,40-49,12633.0,0.0
27 JAN 2022,50-59,5707.0,0.0
27 JAN 2022,60-69,3132.0,7.0
27 JAN 2022,70-79,1837.0,10.0
27 JAN 2022,80+,1401.0,23.0
28 JAN 2022,0-9,9654.0,0.0
28 JAN 2022,10-19,10540.0,0.0
28 JAN 2022,20-29,8365.0,0.0
28 JAN 2022,30-39,11076.0,0.0
28 JAN 2022,40-49,12326.0,0.0
28 JAN 2022,50-59,5591.0,2.0
28 JAN 2022,60-69,3173.0,4.0
28 JAN 2022,70-79,1924.0,6.0
28 JAN 2022,80+,1152.0,32.0
29 JAN 2022,0-9,8819.0,0.0
29 JAN 2022,10-19,9958.0,0.0
29 JAN 2022,20-29,7633.0,0.0
29 JAN 2022,30-39,10095.0,0.0
29 JAN 2022,40-49,11352.0,1.0
29 JAN 2022,50-59,5313.0,0.0
29 JAN 2022,60-69,3015.0,3.0
29 JAN 2022,70-79,1860.0,7.0
29 JAN 2022,80+,1134.0,28.0
30 JAN 2022,0-9,7149.0,0.0
30 JAN 2022,10-19,7648.0,0.0
30 JAN 2022,20-29,5861.0,0.0
30 JAN 2022,30-39,7800.0,0.0
30 JAN 2022,40-49,8681.0,0.0
30 JAN 2022,50-59,3836.0,1.0
30 JAN 2022,60-69,2155.0,1.0
30 JAN 2022,70-79,1281.0,9.0
30 JAN 2022,80+,912.0,18.0
31 JAN 2022,0-9,4793.0,0.0
31 JAN 2022,10-19,4796.0,0.0
31 JAN 2022,20-29,3522.0,0.0
31 JAN 2022,30-39,4832.0,1.0
31 JAN 2022,40-49,5306.0,0.0
31 JAN 2022,50-59,2293.0,2.0
31 JAN 2022,60-69,1298.0,1.0
31 JAN 2022,70-79,655.0,7.0
31 JAN 2022,80+,402.0,38.0
01 FEV 2022,0-9,7404.0,0.0
01 FEV 2022,10-19,8651.0,0.0
01 FEV 2022,20-29,6268.0,0.0
01 FEV 2022,30-39,8606.0,0.0
01 FEV 2022,40-49,9312.0,0.0
01 FEV 2022,50-59,4629.0,1.0
01 FEV 2022,60-69,2875.0,4.0
01 FEV 2022,70-79,1832.0,14.0
01 FEV 2022,80+,1266.0,44.0
02 FEV 2022,0-9,7944.0,0.0
02 FEV 2022,10-19,9289.0,0.0
02 FEV 2022,20-29,7229.0,0.0
02 FEV 2022,30-39,9376.0,0.0
02 FEV 2022,40-49,10078.0,2.0
02 FEV 2022,50-59,4697.0,0.0
02 FEV 2022,60-69,2870.0,4.0
02 FEV 2022,70-79,1800.0,10.0
02 FEV 2022,80+,1378.0,40.0
03 FEV 2022,0-9,6503.0,0.0
03 FEV 2022,10-19,8555.0,0.0
03 FEV 2022,20-29,7157.0,0.0
03 FEV 2022,30-39,8713.0,0.0
03 FEV 2022,40-49,9326.0,1.0
03 FEV 2022,50-59,4389.0,0.0
03 FEV 2022,60-69,2756.0,5.0
03 FEV 2022,70-79,1750.0,11.0
03 FEV 2022,80+,1260.0,36.0
04 FEV 2022,0-9,6073.0,0.0
04 FEV 2022,10-19,7981.0,0.0
04 FEV 2022,20-29,6759.0,0.0
04 FEV 2022,30-39,7980.0,0.0
04 FEV 2022,40-49,8396.0,1.0
04 FEV 2022,50-59,4191.0,3.0
04 FEV 2022,60-69,2661.0,6.0
04 FEV 2022,70-79,1789.0,9.0
04 FEV 2022,80+,1324.0,31.0
05 FEV 2022,0-9,5129.0,0.0
05 FEV 2022,10-19,7236.0,0.0
05 FEV 2022,20-29,5851.0,0.0
05 FEV 2022,30-39,6795.0,0.0
05 FEV 2022,40-49,7236.0,2.0
05 FEV 2022,50-59,3872.0,2.0
05 FEV 2022,60-69,2451.0,1.0
05 FEV 2022,70-79,1609.0,12.0
05 FEV 2022,80+,1317.0,27.0
06 FEV 2022,0-9,4313.0,0.0
06 FEV 2022,10-19,5668.0,0.0
06 FEV 2022,20-29,4326.0,0.0
06 FEV 2022,30-39,5180.0,0.0
06 FEV 2022,40-49,5436.0,3.0
06 FEV 2022,50-59,2797.0,1.0
06 FEV 2022,60-69,1695.0,3.0
06 FEV 2022,70-79,1150.0,14.0
06 FEV 2022,80+,854.0,30.0
07 FEV 2022,0-9,2540.0,0.0
07 FEV 2022,10-19,2989.0,0.0
07 FEV 2022,20-29,2234.0,0.0
07 FEV 2022,30-39,2765.0,0.0
07 FEV 2022,40-49,3010.0,0.0
07 FEV 2022,50-59,1564.0,1.0
07 FEV 2022,60-69,927.0,6.0
07 FEV 2022,70-79,536.0,6.0
07 FEV 2022,80+,430.0,23.0
08 FEV 2022,0-9,3847.0,0.0
08 FEV 2022,10-19,5222.0,0.0
08 FEV 2022,20-29,3957.0,0.0
08 FEV 2022,30-39,4712.0,0.0
08 FEV 2022,40-49,5248.0,0.0
08 FEV 2022,50-59,3023.0,0.0
08 FEV 2022,60-69,2170.0,6.0
08 FEV 2022,70-79,1471.0,9.0
08 FEV 2022,80+,1078.0,29.0
09 FEV 2022,0-9,4295.0,0.0
09 FEV 2022,10-19,5992.0,0.0
09 FEV 2022,20-29,4920.0,0.0
09 FEV 2022,30-39,5437.0,0.0
09 FEV 2022,40-49,5535.0,1.0
09 FEV 2022,50-59,3163.0,2.0
09 FEV 2022,60-69,2070.0,4.0
09 FEV 2022,70-79,1423.0,7.0
09 FEV 2022,80+,1168.0,38.0
10 FEV 2022,0-9,3117.0,0.0
10 FEV 2022,10-19,4912.0,0.0
10 FEV 2022,20-29,4161.0,0.0
10 FEV 2022,30-39,4292.0,0.0
10 FEV 2022,40-49,4507.0,1.0
10 FEV 2022,50-59,2563.0,1.0
10 FEV 2022,60-69,1808.0,4.0
10 FEV 2022,70-79,1227.0,8.0
10 FEV 2022,80+,1048.0,33.0
11 FEV 2022,0-9,2686.0,0.0
11 FEV 2022,10-19,4236.0,0.0
11 FEV 2022,20-29,3518.0,0.0
11 FEV 2022,30-39,3889.0,0.0
11 FEV 2022,40-49,3886.0,0.0
11 FEV 2022,50-59,2276.0,2.0
11 FEV 2022,60-69,1595.0,3.0
11 FEV 2022,70-79,1148.0,10.0
11 FEV 2022,80+,1024.0,26.0
12 FEV 2022,0-9,2189.0,0.0
12 FEV 2022,10-19,3329.0,0.0
12 FEV 2022,20-29,2757.0,0.0
12 FEV 2022,30-39,2896.0,0.0
12 FEV 2022,40-49,3030.0,1.0
12 FEV 2022,50-59,1940.0,0.0
12 FEV 2022,60-69,1389.0,6.0
12 FEV 2022,70-79,999.0,10.0
12 FEV 2022,80+,900.0,33.0
13 FEV 2022,0-9,2104.0,0.0
13 FEV 2022,10-19,2901.0,0.0
13 FEV 2022,20-29,2285.0,0.0
13 FEV 2022,30-39,2374.0,0.0
13 FEV 2022,40-49,2632.0,1.0
13 FEV 2022,50-59,1540.0,0.0
13 FEV 2022,60-69,974.0,4.0
13 FEV 2022,70-79,722.0,7.0
13 FEV 2022,80+,590.0,26.0
14 FEV 2022,0-9,1274.0,0.0
14 FEV 2022,10-19,1416.0,0.0
14 FEV 2022,20-29,1130.0,1.0
14 FEV 2022,30-39,1234.0,1.0
14 FEV 2022,40-49,1442.0,0.0
14 FEV 2022,50-59,803.0,3.0
14 FEV 2022,60-69,522.0,2.0
14 FEV 2022,70-79,331.0,6.0
14 FEV 2022,80+,305.0,22.0
15 FEV 2022,0-9,2069.0,0.0
15 FEV 2022,10-19,2999.0,0.0
15 FEV 2022,20-29,2390.0,0.0
15 FEV 2022,30-39,2589.0,0.0
15 FEV 2022,40-49,2935.0,0.0
15 FEV 2022,50-59,1900.0,1.0
15 FEV 2022,60-69,1437.0,9.0
15 FEV 2022,70-79,1009.0,10.0
15 FEV 2022,80+,789.0,35.0
16 FEV 2022,0-9,2357.0,0.0
16 FEV 2022,10-19,3590.0,0.0
16 FEV 2022,20-29,2946.0,0.0
16 FEV 2022,30-39,2853.0,0.0
16 FEV 2022,40-49,3126.0,2.0
16 FEV 2022,50-59,1923.0,2.0
16 FEV 2022,60-69,1308.0,2.0
16 FEV 2022,70-79,967.0,7.0
16 FEV 2022,80+,946.0,33.0
17 FEV 2022,0-9,1761.0,0.0
17 FEV 2022,10-19,2912.0,0.0
17 FEV 2022,20-29,2589.0,0.0
17 FEV 2022,30-39,2338.0,0.0
17 FEV 2022,40-49,2497.0,1.0
17 FEV 2022,50-59,1640.0,3.0
17 FEV 2022,60-69,1150.0,3.0
17 FEV 2022,70-79,792.0,8.0
17 FEV 2022,80+,795.0,27.0
18 FEV 2022,0-9,1627.0,0.0
18 FEV 2022,10-19,2786.0,0.0
18 FEV 2022,20-29,2322.0,0.0
18 FEV 2022,30-39,2205.0,0.0
18 FEV 2022,40-49,2383.0,1.0
18 FEV 2022,50-59,1499.0,1.0
18 FEV 2022,60-69,1132.0,4.0
18 FEV 2022,70-79,771.0,14.0
18 FEV 2022,80+,750.0,31.0
19 FEV 2022,0-9,1442.0,0.0
19 FEV 2022,10-19,2498.0,0.0
19 FEV 2022,20-29,1931.0,0.0
19 FEV 2022,30-39,1997.0,0.0
19 FEV 2022,40-49,2276.0,0.0
19 FEV 2022,50-59,1530.0,2.0
19 FEV 2022,60-69,1045.0,2.0
19 FEV 2022,70-79,759.0,11.0
19 FEV 2022,80+,668.0,22.0
20 FEV 2022,0-9,1126.0,0.0
20 FEV 2022,10-19,1670.0,0.0
20 FEV 2022,20-29,1243.0,0.0
20 FEV 2022,30-39,1266.0,0.0
20 FEV 2022,40-49,1524.0,0.0
20 FEV 2022,50-59,935.0,0.0
20 FEV 2022,60-69,653.0,5.0
